record_id,session_id,timestamp_iso,pump_model,firmware_version,entry_time_ms,total_keypresses,large_up_count,small_up_count,small_down_count,large_down_count,correction_count,boundary_hit_count,large_btn_ratio,golden_path_ratio,final_rate_ml_h,intended_rate_ml_h,error_magnitude_ml_h,relative_error,confirmed_incorrect,drug_unit_used,drug_id,drug_name,drug_library_used,guardrail_soft_min,guardrail_soft_max,guardrail_hard_min,guardrail_hard_max,guardrail_warning_shown,guardrail_override,guardrail_blocked,rate_within_soft_limits,vtbi_set,vtbi_value_ml,kvo_rate_ml_h,bolus_delivered,bolus_volume_ml,secondary_infusion,patient_weight_kg,pressure_alarm_level,days_since_maintenance,battery_level_pct,firmware_version_risk,network_connected,drug_library_age_days,config_drift_score,recent_occlusion_alarms,alarms_during_session,risk_label,risk_score,risk_reasons
alaris_0309_ideal,alaris-19d1a8c1815-0134,2026-03-23T11:54:41.761Z,alaris_gp,9.12,6614,20,20,0,0,0,0,1,1,1,1.2,1.4,0.2,0.1429,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,5,86,0,1,0,0.021,0,0,medium,0.42,"R10: 10% dose error (≥10% relative error)|R15: Boundary hit during rate entry — operator tested limits"
alaris_0310_ideal,alaris-19d1a8c1816-0135,2026-03-23T11:54:41.761Z,alaris_gp,9.12,957,3,0,3,0,0,0,0,0,1,5,5,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,1,88,0,1,4,0.009,0,0,low,0,""
alaris_0311_ideal,alaris-19d1a8c1817-0136,2026-03-23T11:54:41.761Z,alaris_gp,9.12,2812,9,4,5,0,0,0,0,0.444,1,41.667,40.556,1.111,0.0274,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,1,510,1,0,0,0,70,5,10,83,0,1,13,0.025,0,0,low,0,""
alaris_0312_ideal,alaris-19d1a8c1819-0137,2026-03-23T11:54:41.761Z,alaris_gp,9.12,1554,5,0,5,0,0,0,0,0,1,7,7,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,27,90,0,1,4,0.035,0,0,low,0,""
alaris_0313_emergency,alaris-19d1a8c181a-0138,2026-03-23T11:54:41.762Z,alaris_gp,9.12,1251,6,4,2,0,0,0,0,0.667,1,142,138,4,0.029,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,1,510,1,0,0,0,70,5,212,77,0,0,36,0.424,1,0,medium,0.3,"R12: MANUAL mode — no drug library protection|R18: Not connected to Gateway — no remote monitoring"
alaris_0314_ideal,alaris-19d1a8c181b-0139,2026-03-23T11:54:41.762Z,alaris_gp,9.12,2830,9,2,7,0,0,0,0,0.222,1,31.667,31.667,0,0,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,1,510,1,0,0,0,70,5,28,92,0,1,12,0.023,0,0,low,0,""
alaris_0315_emergency,alaris-19d1a8c181c-013a,2026-03-23T11:54:41.762Z,alaris_gp,9.12,2091,10,10,0,0,0,0,0,1,1,200,224,24,0.1071,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,135,72,0,1,42,0.488,2,0,medium,0.455,"R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection"
alaris_0316_emergency,alaris-19d1a8c181d-013b,2026-03-23T11:54:41.762Z,alaris_gp,9.12,3372,16,9,7,0,0,0,0,0.563,1,197,212,15,0.0708,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,210,79,0,1,38,0.232,2,0,medium,0.325,"R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection"
alaris_0317_emergency,alaris-19d1a8c181e-013c,2026-03-23T11:54:41.762Z,alaris_gp,9.12,2748,13,6,7,0,0,0,0,0.462,1,167,209,42,0.201,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,191,46,0,1,33,0.228,2,0,medium,0.455,"R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection"
alaris_0318_emergency,alaris-19d1a8c181f-013d,2026-03-23T11:54:41.762Z,alaris_gp,9.12,3366,16,7,9,0,0,0,0,0.438,1,179,156,23,0.1474,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,165,46,0,0,31,0.254,2,0,medium,0.485,"R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring"
alaris_0319_ideal,alaris-19d1a8c1820-013e,2026-03-23T11:54:41.762Z,alaris_gp,9.12,2542,8,0,8,0,0,0,0,0,1,21.206,21.206,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,87,5,9,90,0,1,5,0.025,0,0,low,0,""
alaris_0320_ideal,alaris-19d1a8c1822-013f,2026-03-23T11:54:41.763Z,alaris_gp,9.12,2534,8,0,0,6,2,0,0,0.25,1,0.974,0.991,0.017,0.0172,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,11,90,0,1,2,0.019,0,0,low,0,""
alaris_0321_ideal,alaris-19d1a8c1823-0140,2026-03-23T11:54:41.763Z,alaris_gp,9.12,957,3,0,3,0,0,0,0,0,1,13,13,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,5,87,0,1,11,0.016,0,0,low,0,""
alaris_0322_ideal,alaris-19d1a8c1824-0141,2026-03-23T11:54:41.763Z,alaris_gp,9.12,1888,6,0,6,0,0,0,0,0,1,8,8,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,23,86,0,1,6,0.047,0,0,low,0,""
alaris_0323_cyber_risk,alaris-19d1a8c1825-0142,2026-03-23T11:54:41.763Z,alaris_gp,7.1.0,3325,9,0,0,2,7,0,0,0.778,1,0.928,0.922,0.006,0.0065,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,172,60,1,1,19,0.185,0,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0324_ideal,alaris-19d1a8c1826-0143,2026-03-23T11:54:41.763Z,alaris_gp,9.12,1285,4,0,4,0,0,0,0,0,1,6,6,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,7,93,0,1,9,0.016,0,0,low,0,""
alaris_0325_ideal,alaris-19d1a8c1827-0144,2026-03-23T11:54:41.763Z,alaris_gp,9.12,2524,8,0,8,0,0,0,0,0,1,21.111,20.556,0.555,0.027,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,1,510,1,0,0,0,70,5,19,86,0,1,3,0.028,0,0,low,0,""
alaris_0326_neglected,alaris-19d1a8c1828-0145,2026-03-23T11:54:41.763Z,alaris_gp,7.2.0,4440,7,0,0,7,0,0,0,0,1,12.778,13.889,1.111,0.08,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,0,0,1,0,0,0,70,5,156,35,0,0,341,0.66,5,0,medium,0.51,"R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0327_ideal,alaris-19d1a8c1829-0146,2026-03-23T11:54:41.763Z,alaris_gp,9.12,1258,4,0,4,0,0,0,0,0,1,6,6,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,28,95,0,1,14,0.035,0,0,low,0,""
alaris_0328_emergency,alaris-19d1a8c182b-0147,2026-03-23T11:54:41.764Z,alaris_gp,9.12,6920,33,31,2,0,0,0,0,0.939,1,412,375,37,0.0987,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,211,44,0,1,34,0.167,1,0,high,0.805,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection"
alaris_0329_emergency,alaris-19d1a8c182c-0148,2026-03-23T11:54:41.764Z,alaris_gp,9.12,5054,24,16,5,3,0,1,0,0.667,1.333,262,209,53,0.2536,1,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,171,38,0,0,18,0.407,3,0,high,1,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0330_ideal,alaris-19d1a8c182d-0149,2026-03-23T11:54:41.764Z,alaris_gp,9.12,321,1,0,1,0,0,0,0,0,1,3,3,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,5,86,0,1,11,0.047,0,0,low,0,""
alaris_0331_ideal,alaris-19d1a8c182e-014a,2026-03-23T11:54:41.764Z,alaris_gp,9.12,6605,20,20,0,0,0,0,1,1,1,1.2,1.228,0.028,0.0228,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,23,99,0,1,9,0.026,0,0,medium,0.2,"R15: Boundary hit during rate entry — operator tested limits"
alaris_0332_cyber_risk,alaris-19d1a8c182f-014b,2026-03-23T11:54:41.764Z,alaris_gp,8.05,3019,8,0,2,6,0,1,0,0,2,6,6,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,107,87,1,1,5,0.242,0,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0333_neglected,alaris-19d1a8c1830-014c,2026-03-23T11:54:41.764Z,alaris_gp,7.2.0,13895,21,20,0,1,0,1,1,0.952,0.75,1.199,1.579,0.38,0.2407,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,0,0,1,0,0,0,70,5,376,21,0,0,312,0.32,5,0,high,0.83,"R06: No maintenance in >1 year (>365 days)|R10: 10% dose error (≥10% relative error)|R13: VTBI not set — no infusion completion detection|R15: Boundary hit during rate entry — operator tested limits|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0334_emergency,alaris-19d1a8c1831-014d,2026-03-23T11:54:41.764Z,alaris_gp,9.12,863,4,2,1,1,0,1,0,0.5,2,120,162,42,0.2593,1,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,11,72,0,1,17,0.332,1,0,high,0.895,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection"
alaris_0335_emergency,alaris-19d1a8c1832-014e,2026-03-23T11:54:41.764Z,alaris_gp,9.12,2109,10,0,0,7,3,0,0,0.3,1,63,85,22,0.2588,1,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,85,59,0,1,29,0.388,1,0,high,0.895,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection"
alaris_0336_emergency,alaris-19d1a8c1833-014f,2026-03-23T11:54:41.764Z,alaris_gp,9.12,2115,10,10,0,0,0,0,0,1,1,200,156,44,0.2821,1,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,146,66,0,1,23,0.129,0,0,high,0.895,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection"
alaris_0337_neglected,alaris-19d1a8c1834-0150,2026-03-23T11:54:41.764Z,alaris_gp,7.2.0,3156,5,0,5,0,0,0,0,0,1,18.563,22.275,3.712,0.1666,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,0,0,1,0,0,0,99,5,313,29,0,0,111,0.397,1,0,medium,0.48,"R10: 10% dose error (≥10% relative error)|R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring"
alaris_0338_cyber_risk,alaris-19d1a8c1835-0151,2026-03-23T11:54:41.764Z,alaris_gp,6.0.2,1846,5,0,5,0,0,0,0,0,1,15,16,1,0.0625,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,59,53,1,1,11,0.291,1,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0339_ideal,alaris-19d1a8c1836-0152,2026-03-23T11:54:41.764Z,alaris_gp,9.12,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,2,87,0,1,14,0.027,0,0,low,0,""
alaris_0340_ideal,alaris-19d1a8c1837-0153,2026-03-23T11:54:41.764Z,alaris_gp,9.12,1892,6,4,2,0,0,0,0,0.667,1,40,40.556,0.556,0.0137,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,0,0,1,0,0,0,70,5,30,91,0,1,14,0.028,0,0,medium,0.25,"R13: VTBI not set — no infusion completion detection"
alaris_0341_emergency,alaris-19d1a8c1838-0154,2026-03-23T11:54:41.764Z,alaris_gp,9.12,1669,8,0,0,8,0,0,0,0,1,92,75,17,0.2267,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,167,38,0,1,48,0.117,3,0,medium,0.455,"R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0342_emergency,alaris-19d1a8c1839-0155,2026-03-23T11:54:41.764Z,alaris_gp,9.12,1261,6,6,0,0,0,0,0,1,1,160,184,24,0.1304,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,1,510,1,0,0,0,70,5,238,32,0,0,51,0.38,0,0,medium,0.46,"R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R18: Not connected to Gateway — no remote monitoring"
alaris_0343_ideal,alaris-19d1a8c183b-0156,2026-03-23T11:54:41.765Z,alaris_gp,9.12,326,1,1,0,0,0,0,0,1,1,20,20,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,1,97,0,1,10,0.008,0,0,low,0,""
alaris_0344_ideal,alaris-19d1a8c183c-0157,2026-03-23T11:54:41.765Z,alaris_gp,9.12,321,1,0,1,0,0,0,0,0,1,3,3,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,21,83,0,1,13,0.046,0,0,low,0,""
alaris_0345_neglected,alaris-19d1a8c183d-0158,2026-03-23T11:54:41.765Z,alaris_gp,7.2.0,13757,22,0,0,5,17,0,0,0.773,1,0.825,0.931,0.106,0.1139,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,0,0,1,0,0,0,70,5,366,48,0,0,257,0.567,3,0,high,0.84,"R06: No maintenance in >1 year (>365 days)|R10: 10% dose error (≥10% relative error)|R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0346_emergency,alaris-19d1a8c183e-0159,2026-03-23T11:54:41.765Z,alaris_gp,9.12,2734,13,1,9,3,0,1,0,0.077,1.857,116,94,22,0.234,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,160,52,0,1,17,0.235,3,0,medium,0.455,"R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0347_neglected,alaris-19d1a8c183f-015a,2026-03-23T11:54:41.765Z,alaris_gp,7.2.0,4478,7,0,3,0,4,1,0,0.571,0.7,0.963,0.925,0.038,0.0411,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,228,25,0,0,183,0.778,2,0,medium,0.325,"R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard"
alaris_0348_ideal,alaris-19d1a8c1840-015b,2026-03-23T11:54:41.765Z,alaris_gp,9.12,2257,7,0,3,4,0,1,0,0,7,1,1,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,10,100,0,1,4,0.011,0,0,low,0,""
alaris_0349_ideal,alaris-19d1a8c1841-015c,2026-03-23T11:54:41.765Z,alaris_gp,9.12,323,1,0,0,1,0,0,0,0,1,1,1,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,8,84,0,1,13,0.007,0,0,low,0,""
alaris_0350_ideal,alaris-19d1a8c1842-015d,2026-03-23T11:54:41.765Z,alaris_gp,9.12,6599,20,20,0,0,0,0,1,1,1,1.2,1.338,0.138,0.1031,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,27,82,0,1,10,0,0,0,medium,0.42,"R10: 10% dose error (≥10% relative error)|R15: Boundary hit during rate entry — operator tested limits"
alaris_0351_emergency,alaris-19d1a8c1843-015e,2026-03-23T11:54:41.765Z,alaris_gp,9.12,1667,8,0,0,0,8,0,0,1,1,20,17,3,0.1765,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,1,72,0,1,17,0.341,0,0,medium,0.455,"R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection"
alaris_0352_cyber_risk,alaris-19d1a8c1844-015f,2026-03-23T11:54:41.765Z,alaris_gp,8.1.3,4367,10,7,1,1,1,1,0,0.8,1.667,50,57.778,7.778,0.1346,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,1,0,0,1,1,510,1,0,0,0,70,5,72,74,1,1,1,0.216,0,0,high,0.74,"R05: Firmware version has known CVE vulnerability|R10: 10% dose error (≥10% relative error)"
alaris_0353_emergency,alaris-19d1a8c1845-0160,2026-03-23T11:54:41.765Z,alaris_gp,9.12,3372,16,10,3,3,0,1,0,0.625,1.6,200,174,26,0.1494,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,12,66,0,1,1,0.398,2,0,medium,0.455,"R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection"
alaris_0354_neglected,alaris-19d1a8c1846-0161,2026-03-23T11:54:41.765Z,alaris_gp,7.2.0,1930,3,0,2,1,0,1,0,0,3,9.9,9.9,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,0,0,1,0,0,0,88,5,313,15,0,0,296,0.579,4,0,medium,0.545,"R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R17: Battery critically low (<20%)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0355_cyber_risk,alaris-19d1a8c1847-0162,2026-03-23T11:54:41.765Z,alaris_gp,8.05,2978,8,0,0,8,0,0,0,0,1,12.222,12.778,0.556,0.0435,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,1,510,1,0,0,0,70,5,114,81,1,1,13,0.225,0,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0356_cyber_risk,alaris-19d1a8c1848-0163,2026-03-23T11:54:41.765Z,alaris_gp,8.1.3,379,1,0,0,1,0,0,0,0,1,4.275,4.275,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,0,0,1,0,0,0,57,5,93,80,1,1,3,0.212,0,0,high,0.725,"R05: Firmware version has known CVE vulnerability|R13: VTBI not set — no infusion completion detection"
alaris_0357_cyber_risk,alaris-19d1a8c184a-0164,2026-03-23T11:54:41.766Z,alaris_gp,8.05,1840,5,0,5,0,0,0,0,0,1,7,7,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,46,79,1,1,7,0.134,0,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0358_cyber_risk,alaris-19d1a8c184b-0165,2026-03-23T11:54:41.766Z,alaris_gp,8.05,1816,5,0,5,0,0,0,0,0,1,7,7,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,66,68,1,1,4,0.036,2,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0359_cyber_risk,alaris-19d1a8c184c-0166,2026-03-23T11:54:41.766Z,alaris_gp,7.1.0,4805,13,4,9,0,0,0,0,0.308,1,43.889,45,1.111,0.0247,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,1,510,1,0,0,0,70,5,51,54,1,1,28,0.044,0,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0360_ideal,alaris-19d1a8c184d-0167,2026-03-23T11:54:41.766Z,alaris_gp,9.12,610,2,0,0,2,0,0,0,0,1,8,8,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,3,99,0,1,2,0.012,0,0,low,0,""
alaris_0361_ideal,alaris-19d1a8c184e-0168,2026-03-23T11:54:41.766Z,alaris_gp,9.12,1905,6,1,5,0,0,0,0,0.167,1,25,25.556,0.556,0.0218,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,1,510,1,0,0,0,70,5,4,84,0,1,11,0.042,0,0,low,0,""
alaris_0362_ideal,alaris-19d1a8c184f-0169,2026-03-23T11:54:41.766Z,alaris_gp,9.12,6588,20,20,0,0,0,0,1,1,1,1.2,2.002,0.802,0.4006,1,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,23,97,0,1,10,0.038,0,0,high,0.86,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R15: Boundary hit during rate entry — operator tested limits"
alaris_0363_cyber_risk,alaris-19d1a8c1850-016a,2026-03-23T11:54:41.766Z,alaris_gp,8.05,2311,6,0,3,3,0,1,0,0,1,10,10,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,145,77,1,1,7,0.236,0,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0364_neglected,alaris-19d1a8c1851-016b,2026-03-23T11:54:41.766Z,alaris_gp,7.2.0,3198,5,1,4,0,0,0,0,0.2,1,19.594,20.625,1.031,0.05,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,0,0,1,0,0,0,55,5,297,24,0,0,307,0.401,5,0,medium,0.48,"R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0365_neglected,alaris-19d1a8c1852-016c,2026-03-23T11:54:41.766Z,alaris_gp,7.2.0,13153,20,20,0,0,0,0,1,1,1,1.2,2.005,0.805,0.4015,1,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,334,22,0,0,358,0.502,1,0,high,0.945,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R15: Boundary hit during rate entry — operator tested limits|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard"
alaris_0366_cyber_risk,alaris-19d1a8c1853-016d,2026-03-23T11:54:41.766Z,alaris_gp,8.1.3,0,7,1,6,0,0,0,0,0.143,1,27.563,26.25,1.313,0.05,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,1,1,0,0,0,0,1,0,0,0,70,5,90,54,1,1,7,0.262,2,0,high,0.77,"R05: Firmware version has known CVE vulnerability|R11: Soft guardrail warning overridden by operator|R13: VTBI not set — no infusion completion detection"
alaris_0367_emergency,alaris-19d1a8c1854-016e,2026-03-23T11:54:41.766Z,alaris_gp,9.12,9578,46,40,6,0,0,0,0,0.87,1,506,398,108,0.2714,1,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,71,74,0,0,58,0.237,1,0,high,1,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring"
alaris_0368_ideal,alaris-19d1a8c1855-016f,2026-03-23T11:54:41.766Z,alaris_gp,9.12,303,1,0,0,1,0,0,0,0,1,9,9,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,27,99,0,1,5,0.02,0,0,low,0,""
alaris_0369_emergency,alaris-19d1a8c1856-0170,2026-03-23T11:54:41.766Z,alaris_gp,9.12,5220,25,19,6,0,0,0,0,0.76,1,296,319,23,0.0721,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,120,31,0,0,60,0.481,3,0,high,0.875,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0370_ideal,alaris-19d1a8c1858-0171,2026-03-23T11:54:41.767Z,alaris_gp,9.12,4393,12,7,2,2,1,1,0,0.667,2,50,57.778,7.778,0.1346,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,1,0,0,1,1,510,1,0,0,0,70,5,1,100,0,1,14,0.049,0,0,medium,0.4,"R10: 10% dose error (≥10% relative error)"
alaris_0371_ideal,alaris-19d1a8c1859-0172,2026-03-23T11:54:41.767Z,alaris_gp,9.12,6576,20,20,0,0,0,0,1,1,1,1.2,2.003,0.803,0.4009,1,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,29,100,0,1,5,0.04,0,0,high,0.86,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R15: Boundary hit during rate entry — operator tested limits"
